Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,AddressType,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,10,712,5.394,0,53.94
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,6,881,32.394,0,194.364
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,4,883,32.394,0,129.576
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,1,859,14.694,0,14.694
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,4,865,38.1,0,152.4
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,9,880,32.994,0,296.946
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,6,711,20.994,0,125.964
Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,57251 Serene Blvd,,Van Nuys,California,United States,4/9/1950 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71782,PO19372114749,10-4020-000582,CARGO TRANSPORT 5,,39785.3304,3182.8264,994.6333,43962.7901,,3,707,20.994,0,62.982
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,738,202.332,0,809.328
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,6,939,37.254,0,223.524
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,3,793,1466.01,0,4398.03
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,977,323.994,0,1295.976
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,9,880,32.994,0,296.946
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,7,859,14.694,0,102.858
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,25,976,850.495,0.1,19136.1375
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,6,714,29.994,0,179.964
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,8,877,4.77,0,38.16
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,813,72.162,0,72.162
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,6,881,32.394,0,194.364
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,6,873,1.374,0,8.244
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,10,870,2.994,0,29.94
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,822,356.898,0,356.898
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,799,672.294,0,672.294
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,2,858,14.694,0,29.388
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,9,860,14.694,0,132.246
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,15,864,34.925,0.05,497.68125
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,3,938,24.294,0,72.882
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,11,883,31.3142,0.02,337.567076
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,6,722,202.332,0,1213.992
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,9,884,32.394,0,291.546
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,7,998,323.994,0,2267.958
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,5,999,323.994,0,1619.97
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,797,672.294,0,2689.176
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,798,672.294,0,672.294
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,801,672.294,0,672.294
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,5,973,1020.594,0,5102.97
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,13,974,986.5742,0.02,12568.95531
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,940,48.594,0,194.376
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,3,835,356.898,0,1070.694
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,836,356.898,0,1427.592
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,838,858.9,0,3435.6
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,2,718,858.9,0,1717.8
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,17,715,27.4945,0.05,444.036175
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,4,716,29.994,0,119.976
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,1,875,5.394,0,5.394
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,10,865,38.1,0,381
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,11,712,5.2142,0.02,56.209076
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,15,711,19.2445,0.05,274.234125
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,2,876,72,0,144
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,10,707,20.994,0,209.94
Mr.,Kevin,,Liu,,Eastside Department Store,adventure-works\linda3,kevin5@adventure-works.com,926-555-0164,9992 Whipple Rd,,Union City,California,United States,12/19/1958 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71783,PO19343113609,10-4020-000024,CARGO TRANSPORT 5,,83858.4261,6708.6741,2096.4607,92663.5609,,11,708,20.2942,0.02,218.771476
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,2,711,20.994,0,41.988
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,8,885,602.346,0,4818.768
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,2,954,1430.442,0,2860.884
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,11,870,2.8942,0.02,31.199476
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,8,865,38.1,0,304.8
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,4,970,728.91,0,2915.64
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,1,959,445.41,0,445.41
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,9,714,29.994,0,269.946
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,10,712,5.394,0,53.94
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,4,972,728.91,0,2915.64
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,8,877,4.77,0,38.16
Mr.,Terry,,Eminhizer,,Action Bicycle Specialists,adventure-works\jae0,terry1@adventure-works.com,1 (11) 500 555-0176,Warrington Ldc Unit 25/2,,Woolston,England,United Kingdom,WA1 4SY,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71784,PO19285135919,10-4020-000448,CARGO TRANSPORT 5,,108561.8317,8684.9465,2714.0458,119960.824,,5,716,29.994,0,149.97
